	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
20	0.1829078	0.2681232	0.6548772	0.3244649000000001	0.7674625	0.031260400000000015	0.7633963	0.4856179	0.0119366	0.4362557	0.0186177	0.3826831	0.0320827	0.022942700000000003	0.0135763	0.1131965	0.407196	0.5363225	0.0560961	0.0005976	0.0	0.2430482	0.1243698	0.17831429999999998	0.1584991	0.6854716	0.5423708	0.4061269	0.1957812	0.5572857	0.2707946	0.015505	0.15604620000000002	0.1511313	0.7283624	0.8417626	0.7532324	0.1079252	0.0504117	0.6074056	0.064064	0.4861199000000001	0.7252914	0.6357455	0.6957889	0.7736299	0.5676284	0.6068832	0.4507166	0.2503817	0.6735565	0.6065425	0.4008105	0.2708669	0.5419871	0.5433723000000001	0.23660370000000006	0.25914970000000004	0.0725118	0.2987499	0.0110695	0.3854154	0.759827	0.5696055999999999	0.521187	0.4190314000000001	0.3830241	0.5409208000000001	0.4945417	0.0099902	0.1667155	0.0208843	0.019322	0.0550885	0.374042	0.6966536999999999	0.025511	0.1254263	0.1827585	0.0197787	0.4797181	0.1710185	0.6393736	0.17425220000000002	0.6478679	0.26231020000000005	0.15403540000000002	0.0908528	0.0387959	0.6500526999999999	0.6485209	0.4217628	0.6419055	0.4258999	0.4514489	0.5966307	0.2284667	0.7796976	0.6882874	0.6006533000000001
21	0.1443308	0.2596022	0.514301	0.3769103	0.6961371999999999	0.0501647	0.676519	0.4953262	0.0244774	0.44336	0.016518500000000002	0.3694787000000001	0.012039200000000002	0.0189343	0.013280200000000002	0.1215206	0.3462874	0.5476536	0.0757783	0.0004128	0.0393649	0.0	0.15822	0.1615293	0.1170979	0.6395075	0.5265574000000001	0.3602218	0.2673205	0.4641827	0.2223366	0.0284848	0.2507335	0.1262821	0.7613076999999999	0.7110295	0.8773415999999999	0.1031193	0.06354109999999999	0.6378899	0.06787819999999999	0.6771189000000001	0.8545809000000001	0.4742133	0.7101991999999999	0.6275644	0.6902638000000001	0.5753161999999999	0.4921377000000001	0.1565113	0.6308725000000001	0.6844840999999999	0.333751	0.24359210000000006	0.5435531	0.3425572	0.4178361	0.28310640000000004	0.0825957	0.20317320000000005	0.0277706	0.3176692	0.6940753000000001	0.4692529	0.5437305	0.4432809	0.4296839	0.4936256	0.4256056	0.0402602	0.2084953	0.0435037	0.0493585	0.037805300000000014	0.3913038	0.8263446	0.015495600000000003	0.08048860000000001	0.1161933	0.0264685	0.4622587	0.1151855	0.7745819	0.1877789	0.6107406999999999	0.254657	0.2233239	0.1545339	0.0301215	0.7023568	0.8526249	0.4586786	0.6574850999999999	0.5852773	0.5359929	0.7446943	0.2681008	0.8628338	0.5982134	0.7333135999999999
22	0.1709601	0.345097	0.5773148	0.4112259	0.5985596	0.0433137	0.6776313	0.4897536	0.016271	0.4884947	0.0076114999999999985	0.3724469	0.0781868	0.0161779	0.0112611	0.1121945	0.4241398	0.6397593	0.054196	0.0018063	0.0503835	0.2543295	0.0	0.061441	0.1006066	0.654401	0.5206761	0.33022890000000005	0.1577986	0.5579675000000001	0.2137009	0.039095	0.23221620000000004	0.1202542	0.7757616	0.7290432	0.7026352	0.1372727	0.0548015	0.6357621	0.043487800000000014	0.5916024000000001	0.7911395	0.5460816999999999	0.7438318	0.6537556999999999	0.7793549	0.6792444000000001	0.3967201	0.1598319	0.5369381999999999	0.7900794	0.5266301999999999	0.25231590000000004	0.5405853	0.5058827	0.23223160000000004	0.31621020000000005	0.1603154	0.2697495	0.0157434	0.2530697	0.6407438	0.4485009	0.5951439000000001	0.28382729999999995	0.3577695	0.4318648	0.5162967	0.016815	0.2871045	0.030788	0.0478806	0.0596172	0.3913722	0.6027096	0.0109039	0.0823327	0.120832	0.0329084	0.4696128	0.1219329	0.6702424	0.2450491	0.634178	0.1831493	0.17018699999999998	0.061121	0.0303707	0.7532114000000001	0.7455093	0.4861758	0.6897437	0.4447047000000001	0.5763052	0.7430375	0.3138151	0.7496931	0.6224668999999999	0.7424383000000001
23	0.12704939999999998	0.2975962	0.5164398	0.3003928	0.66291	0.0318132	0.8569041	0.5373729	0.0114583	0.5554993	0.0051712	0.3389952	0.0460829	0.0113926	0.0052863	0.1112686	0.4293581	0.6196079000000001	0.0347057	0.000681	0.0434765	0.17233210000000002	0.1839119	0.0	0.1797955	0.731614	0.4947339	0.3830943	0.2257518	0.4499217	0.2491308	0.0175225	0.2047543	0.0959625	0.8093342	0.5529270000000001	0.7486706999999999	0.1293633	0.0582855	0.6264344000000001	0.0366706	0.6680096	0.7711437	0.5710451999999999	0.5984161	0.6585964	0.6589435	0.5368541	0.5378243	0.1291594	0.7496775999999999	0.5755066999999999	0.5040032	0.2209206	0.6775945	0.4280594	0.3357063	0.2525558	0.11362930000000003	0.26981209999999994	0.0133513	0.2244405	0.6299225	0.3935013	0.6206878	0.35677990000000004	0.5226257000000001	0.5073246	0.4886258	0.0198276	0.1791003	0.0089992	0.0274178	0.1073888	0.4040041	0.6219045	0.033519199999999985	0.15368579999999998	0.1555338	0.0487237	0.4535924	0.1018395	0.7368104999999999	0.1929671	0.6710348	0.2567545	0.1441171	0.1136973	0.08577869999999999	0.7735380000000001	0.7721303	0.4440964	0.574414	0.3547264	0.4994083	0.6531334	0.2975744	0.8879218000000001	0.6532439999999999	0.6977646
24	0.1653613	0.2530102	0.5369324000000001	0.3182776	0.7230350999999999	0.0499949	0.0049342	0.4061001	0.0212961	0.453323	0.0208628	0.3506723	0.0249051	0.0478222	0.0181163	0.1490427	0.334341	0.4964463	0.0451907	0.0046006	0.0227104	0.1432703	0.1286493	0.0972189	0.0	0.6630076	0.5474643	0.35602140000000004	0.2283114	0.4487642	0.2126111	0.0153709	0.2153884	0.09515830000000003	0.5630797	0.6300155	0.7131874	0.12877360000000002	0.05969500000000001	0.7096821	0.0412639	0.686312	0.683057	0.5158457000000001	0.5945138000000001	0.8240236999999999	0.8084798000000001	0.658513	0.4116667000000001	0.231693	0.6749268	0.6831894000000001	0.380458	0.2582354	0.5201167999999999	0.3096584000000001	0.5503437	0.27357790000000004	0.0748418	0.32016350000000005	0.0447651	0.3072178	0.7493883000000001	0.4787904000000001	0.4516063	0.3873572	0.4057915	0.4543438	0.5374049	0.0280991	0.15557820000000006	0.0159213	0.036909	0.0669933	0.522606	0.6911759	0.0298701	0.08032230000000001	0.2421233	0.0246335	0.3952574	0.0730614	0.7630689	0.1826474	0.6860834	0.2145051	0.1919451	0.14005220000000002	0.0601971	0.6504159	0.6495201	0.4158232	0.7470334	0.35490900000000003	0.5012541	0.6447314000000001	0.3622873	0.7401003	0.7123568	0.6178658
25	0.1055896	0.20034820000000006	0.6744449	0.4293105	0.6714858	0.0253318	0.6318824000000001	0.4386248	0.0045729	0.5507767	0.0413663	0.3914008	0.017249200000000003	0.0196449	0.0063639	0.08767330000000001	0.5013445	0.4478491	0.0636744	0.0015089	0.0411483	0.15319059999999998	0.1351366	0.1684248	0.1461811	0.0	0.0128602	0.4346567	0.0449905	0.0297792	0.0414207	0.6438918	0.7192294	0.8106166	0.030267	0.9145038	0.6693217	0.1149107	0.0742643	0.689242	0.06421519999999999	0.6882229000000001	0.5222028000000001	0.4384048	0.737099	0.6458125	0.6168564000000001	0.5756975000000001	0.361604	0.1783445	0.6943189999999999	0.6501670999999999	0.3482969	0.2366604	0.4883787	0.3855919	0.3114233	0.2826541	0.08620130000000001	0.221693	0.0148902	0.343771	0.5969453	0.5537425	0.5359096999999999	0.3834077	0.420192	0.4807936	0.4401054	0.0075283999999999985	0.1612554	0.0358163	0.0393068	0.117176	0.4096107	0.6178686999999999	0.0265373	0.0971396	0.15797560000000002	0.026908	0.4551989000000001	0.1960912	0.6339556	0.2712906	0.547172	0.2006757	0.1886688	0.0629666	0.0612878	0.8163543000000001	0.6612079000000001	0.4501681	0.7115872	0.5806412	0.6257119999999999	0.8189586	0.2779437	0.6847291	0.6692945	0.6441013000000001
26	0.1675539	0.258361	0.4537549	0.5046287	0.6840681	0.0249948	0.7503044	0.4975292000000001	0.0129395	0.5223974	0.031949	0.3193384	0.0464245	0.0197032	0.006148	0.1019093	0.353397	0.5831449000000001	0.0914157	0.0024406	0.0483894	0.2102464	0.1264417	0.0888089	0.1251751	0.7784574000000001	0.0	0.3562574	0.2090443	0.489057	0.1730121	0.0092089	0.2490924	0.1683083	0.5789083	0.7476075	0.7366625	0.1579998	0.0614634	0.6941018	0.0278342	0.7244441	0.7402434	0.5274416999999999	0.7761821999999999	0.7151828	0.6744599	0.5687215	0.4531503	0.1819468	0.6184970000000001	0.7285018	0.4375745	0.2467589	0.5412928000000001	0.3681473	0.2451079	0.2401883	0.0730238	0.3418593	0.0223301	0.2645592	0.6405821999999999	0.4288373	0.5667114000000001	0.3463067	0.4095837	0.4504439	0.4980457	0.0226036	0.1921349	0.018749	0.0316199	0.0843785	0.5004327999999999	0.7816133000000001	0.0466724	0.08471210000000001	0.1293738	0.0482628	0.4326392	0.1416043	0.7183553	0.244243	0.614325	0.2014007	0.15876500000000002	0.1110476	0.033128500000000005	0.7457178000000001	0.6265475	0.4303184000000001	0.79164	0.3634468	0.42789	0.6387227	0.316931	0.6754795	0.5970958000000001	0.7162706
27	0.098663	0.2586995	0.5335420999999999	0.452529	0.628765	0.07346489999999999	0.6546017	0.4698173	0.030167900000000008	0.487329	0.0092687	0.3821063	0.026916900000000004	0.0116342	0.0091346	0.123889	0.392764	0.5341262	0.0405374	0.0025907	0.0371592	0.1794058	0.0594009	0.15417229999999998	0.16961120000000002	0.8785776	0.5595618	0.0	0.255274	0.411871	0.2340389	0.0520841	0.2511522	0.13068519999999995	0.6961525	0.8433195	0.6446876	0.1172666	0.0641346	0.7370488000000001	0.0656075	0.6867005	0.6772819	0.5424438	0.7296891	0.5979897	0.7536984999999999	0.5555420999999999	0.4065168	0.17339770000000002	0.5991525	0.6678245	0.4620505999999999	0.3190206	0.4814839	0.4524311	0.289742	0.2438888	0.07003469999999999	0.2420733	0.0111433	0.2877539	0.7313181	0.4368802	0.505692	0.4025970999999999	0.3372963	0.4383512	0.6498558000000001	0.0321916	0.2242459	0.0214431	0.0272563	0.062121	0.3597034	0.811025	0.0192505	0.0995686	0.17820970000000005	0.0211192	0.510251	0.1288596	0.7679845000000001	0.1421169	0.4871128	0.16617179999999998	0.2069449	0.0758383	0.0266908	0.7393331	0.8418673000000001	0.5322074	0.8100784000000001	0.4932159	0.5607631	0.8040997	0.3994714	0.6848795	0.5509242	0.7108426999999999
28	0.15231589999999998	0.22093	0.4729629	0.32907070000000005	0.8576090000000001	0.036506	0.809275	0.4104738000000001	0.0088991	0.4471227	0.008311200000000001	0.4386832000000001	0.0433181	0.033995099999999986	0.008020300000000001	0.1062744	0.3874364	0.4591571	0.0738414	0.0033201	0.037178	0.1182634	0.0664675	0.1993205	0.1312889	0.716834	0.3977283	0.3247756	0.0	0.4412878	0.28945770000000004	0.0159146	0.2677022	0.1241101	0.7479722	0.6350639	0.6660754	0.1509199	0.0433687	0.6267058000000001	0.0505652	0.7768201	0.7065805000000001	0.6445482	0.5884170999999999	0.7423264	0.5511396	0.7657931	0.4887696	0.17439839999999998	0.8304911	0.6218482	0.5162692	0.2117355	0.6510022	0.4098524000000001	0.2233026	0.2240842	0.1478604	0.3513673	0.0286691	0.3354046	0.5674054000000001	0.4568979	0.6653848000000001	0.2683934	0.4553218	0.4767936	0.454691	0.0211182	0.1817484	0.0209368	0.0341824	0.1071337	0.4477718	0.5835954000000001	0.007843000000000001	0.1121782	0.1988893	0.040061	0.4542012	0.1133161	0.7132539000000001	0.18974620000000006	0.8899072	0.237162	0.2050134	0.075222	0.0356579	0.7854253000000001	0.7017154000000001	0.4861205	0.6864413	0.4570827	0.4604696	0.6312864	0.34022529999999995	0.8603764000000002	0.5588350000000001	0.6727615
29	0.1812348	0.2571934	0.6023499	0.4038438	0.7395646	0.071712	0.8175316999999999	0.4672141	0.0121622	0.4545415	0.0191542	0.4327512	0.0468833	0.0153266	0.012373	0.1245056	0.34169520000000003	0.5763644	0.0666911	0.0024208000000000003	0.0482595	0.2193184	0.1034994	0.09416489999999997	0.1199519	0.7193116	0.3802578	0.3414756	0.2627529000000001	0.0	0.2155361	0.0249392	0.2030344	0.085114	0.6431736	0.7072090999999999	0.6951319	0.0881566	0.1174358	0.8516671999999998	0.0467915	0.6764571999999999	0.6068212	0.565445	0.7041134	0.6828109	0.6338279	0.5739002	0.3522715	0.1612106	0.6218738	0.7087266999999999	0.3843484	0.2959212	0.532351	0.315071	0.362616	0.3333381	0.1179112	0.200553	0.0428182	0.3438875	0.6232656	0.4946054	0.5099264	0.29742440000000003	0.4032149	0.5348187	0.5681541999999999	0.0211923	0.1831367	0.0268691	0.07194	0.0492693	0.4336519	0.7031301999999999	0.0178667	0.1143203	0.200972	0.0369675	0.3502698	0.1082329	0.6507594	0.1961983	0.6706152	0.1988393	0.1232943	0.052786	0.0566076	0.7351055999999999	0.6532704	0.4879105	0.6521209	0.6091051	0.5067619000000001	0.803615	0.2514695	0.6849781	0.7583678	0.6533153
30	0.1496007	0.2921722	0.5012412	0.3767106	0.6522993	0.06416759999999999	0.7709599	0.4504378	0.0162802	0.4372852	0.0352906	0.4174539	0.0467385	0.0334767	0.024855	0.0953009	0.4689521	0.6277243	0.0493643	0.0037687	0.0311346	0.20293870000000006	0.1137544	0.1267716	0.1644236	0.7920953000000001	0.6269068	0.3437915	0.188139	0.4146195	0.0	0.016556900000000003	0.1785205	0.0916319	0.6412213000000001	0.6891958	0.8375256	0.07635700000000001	0.0697183	0.6901512	0.0395138	0.6724486999999999	0.7732036	0.6201911999999999	0.6892444000000001	0.752659	0.7010411	0.5538221	0.4052708	0.2072857	0.6408418	0.7285990999999999	0.4649027	0.2906205	0.5417917	0.3045985	0.2006569	0.281783	0.1038665	0.2688766	0.015853799999999998	0.320474	0.7262668000000001	0.5177669	0.6223922	0.2472183	0.3829972	0.5175559000000001	0.5537554	0.0154112	0.2307857	0.0126025	0.0283842	0.1070557	0.2927551	0.7714181	0.0103136	0.0942917	0.17058510000000002	0.0241455	0.3583053	0.1168919	0.6392300999999999	0.16882560000000002	0.5479433000000001	0.1986082	0.12623610000000002	0.1144455	0.0232286	0.7311797	0.6773954000000001	0.5368775	0.7213762	0.4103356	0.5174268	0.5895933000000001	0.2397584	0.6433314	0.6673076	0.794667
31	0.2624842	0.2185698	0.5449019	0.4162315	0.7293379	0.0403612	0.6250686	0.4117651	0.0152915	0.5765725	0.0158162	0.3526058	0.0278901	0.0246561	0.0103183	0.0782695	0.3747278	0.5102612	0.08017610000000001	0.003421	0.054579	0.2008122	0.1022165	0.13196770000000002	0.2031209	0.6459735	0.4698256	0.3765404000000001	0.2059183	0.5304314	0.2479863	0.0	0.2150269	0.1441004	0.5864703	0.7854028000000001	0.7577981	0.1199036	0.07610739999999999	0.6691879	0.0540217	0.5951542	0.8885187	0.7044881	0.6576475	0.7561154999999999	0.6667022	0.7802701	0.3622027	0.1658907	0.6236746	0.814272	0.5490044	0.2834316	0.4391801	0.3875254	0.3019511	0.1832422	0.11269189999999997	0.2784179	0.0237259	0.3917705	0.5926117	0.5420475	0.4536754	0.3384456	0.340376	0.5280545999999999	0.5316486999999999	0.0083903	0.1530295	0.0131505	0.050216	0.06489450000000001	0.4666839	0.7771764	0.0104039	0.16725720000000002	0.1563384	0.0203473	0.4798164000000001	0.1164174	0.7105876	0.1970796	0.6582455	0.2480654	0.15240379999999998	0.0714395	0.0627184	0.5963138000000001	0.7519245	0.4484415	0.7779140999999999	0.483629	0.5957102	0.6633511	0.3034043	0.7835633000000001	0.6205253000000001	0.6622823
32	0.2033138	0.2472398	0.566236	0.2996948	0.7258534000000001	0.0810816	0.672487	0.4272924	0.0103701	0.4773152	0.0069031000000000006	0.32606840000000004	0.0370149	0.0179813	0.0054773	0.149456	0.3642449	0.5516194000000001	0.06463490000000001	0.0011977	0.0452269	0.2559501	0.1603838	0.2386334	0.1183869	0.7221854999999999	0.4489846	0.3591017	0.1533589	0.5598763000000001	0.2184399	0.0381311	0.0	0.1188607	0.7797813	0.6358621999999999	0.6365261	0.0761124	0.0658548	0.6891725000000001	0.0467833	0.7535735	0.6715895000000001	0.6062236	0.7155444999999999	0.6744235	0.6361965999999999	0.6859963000000001	0.3938552	0.2078478	0.7466722	0.8010923000000001	0.5056269	0.2728265	0.5695371	0.3392849	0.2726761	0.324548	0.08398960000000001	0.2298986	0.0247988	0.3780884	0.6687158000000001	0.4571386	0.7315973000000001	0.3010059	0.4406136	0.3916922	0.5225569999999999	0.0064765000000000005	0.199639	0.013691	0.06841749999999999	0.0652764	0.3982345	0.6920159	0.0375722	0.1266251	0.160583	0.0114009	0.4012677	0.1233731	0.6305516	0.1640526	0.6073214	0.1883591	0.12564460000000002	0.05508380000000001	0.043937800000000006	0.7149595	0.6702499	0.4611574000000001	0.7622962	0.5572617	0.4312499	0.6336338	0.3210122	0.677449	0.544894	0.7715626
33	0.20773870000000005	0.2248279	0.5597686	0.33027	0.7110482	0.05675369999999999	0.7773793000000001	0.4370872	0.025630700000000003	0.5229326	0.031380700000000004	0.4525668	0.0345115	0.0212914	0.0075863	0.1243462	0.459653	0.557558	0.0535543	0.0111399	0.0530029	0.1498025	0.2035071	0.2373147	0.13618670000000002	0.7866489000000001	0.5179786	0.3375605	0.1822713	0.503303	0.175692	0.0139845	0.1916104	0.0	0.6860255999999999	0.6958046999999999	0.6066164000000001	0.06074080000000001	0.062099	0.6557124	0.0383059	0.7202208000000001	0.6416993000000001	0.6227504	0.7122196999999999	0.7431812	0.6855313000000001	0.7464265	0.4687839	0.2650671	0.6136071	0.6927105	0.4287452000000001	0.2422672	0.4671273	0.4223476	0.2719292	0.2142647	0.1168268	0.26731809999999995	0.0150576	0.2650902	0.7093651999999999	0.4139741	0.5033305	0.3537208	0.47693	0.4497715	0.5933977	0.0237315	0.23053560000000006	0.0278267	0.0500689	0.0753913	0.3435694	0.6648341	0.0240909	0.1010733	0.1613133	0.0195513	0.4652827000000001	0.13091580000000005	0.849766	0.2364954	0.6374407	0.17669229999999994	0.1733844	0.0823221	0.0280117	0.7246260999999999	0.6054085	0.5171425000000001	0.7055931	0.4813455	0.4080501	0.6640764	0.2497701	0.6377144	0.6394973	0.6509579000000001
34	0.1497204	0.3413564	0.5245885	0.4726541	0.6883726	0.0426798	0.7295096999999999	0.4354475	0.01892	0.5227055	0.0094945	0.4538884	0.0259108	0.0327178	0.0233216	0.180177	0.3231588	0.5605621000000001	0.0537738	0.0060119	0.033104	0.137666	0.14515060000000002	0.0790093	0.1089878	0.6394757	0.5634471999999999	0.3719098	0.1748063	0.5494383	0.26800640000000003	0.0159589	0.1997259	0.1838887	0.0	0.7306548	0.7440079	0.1003123	0.0493912	0.6775137	0.1157158	0.7052118	0.6741574	0.5622891	0.6565786	0.6639133	0.6609659999999999	0.5955778	0.41473	0.1720836	0.6780335999999999	0.6963119000000001	0.4810004	0.3464977	0.5866915	0.3536428	0.2615953	0.3070025	0.1801618	0.25389320000000004	0.0235321	0.2708862	0.5607589	0.4908756	0.5049399	0.3380411	0.4536814	0.4403337000000001	0.5431326	0.0243288	0.1548133	0.0131576	0.0537064	0.08575319999999999	0.4190932	0.7548876999999999	0.0305026	0.1330652	0.1929434	0.0429841	0.4208977	0.095651	0.7857969	0.1762307	0.6539246	0.2200933	0.1991236	0.0817211	0.0440902	0.7639852	0.7738832	0.4118229000000001	0.6387498	0.4298199	0.5672132	0.6394786	0.3368686	0.7080008000000001	0.6352745	0.780605
35	0.3997408	0.4581411	0.5697094	0.589443	0.6011354999999999	0.0647404	0.5612451999999999	0.7018701999999999	0.0467947	0.4407938	0.0364698	0.3083349	0.0716222	0.0090912	0.0080172	0.1018752	0.31967729999999994	0.4978224	0.0455535	0.0049463	0.0241015	0.1383573	0.6630957	0.5988717	0.4032745	0.8134151	0.4849549	0.344783	0.5770734000000001	0.5153316	0.2746678	0.0220968	0.2215201	0.1306906	0.6029074000000001	0.0	0.004245399999999999	0.1015929	0.0576477	0.6688666	0.0400276	0.7222399	0.6768281999999999	0.5554774	0.7316481	0.6982784000000001	0.4082469	0.3620523	0.5038005999999999	0.178387	0.5968036999999999	0.7863554	0.4823544	0.2851555	0.5708228	0.3925263	0.2379559	0.2297104	0.2856193	0.5422663000000001	0.18003229999999998	0.6068855	0.6238349	0.5490387	0.50403	0.3897722	0.30772940000000004	0.8198653	0.0635121	0.716266	0.7737028	0.6748451	0.5514428000000001	0.8204667999999999	0.5475173000000001	0.0361977	0.4905551	0.0719007	0.2007907	0.029233	0.3614824	0.1245479	0.6743003000000001	0.1857459	0.7253544	0.1793856	0.114142	0.0800659	0.651301	0.6804641	0.6103119	0.4704766	0.6141601	0.4404591	0.6323424	0.5859411	0.2456555	0.8294938000000001	0.4751662	0.6239969
36	0.4503574000000001	0.33481890000000003	0.5307153	0.5402935000000001	0.6233213000000001	0.07777239999999999	0.7837288	0.455009	0.0179016	0.5225644	0.0164551	0.3273051	0.0321909	0.0291449	0.0202079	0.1106973	0.319861	0.559565	0.0717067	0.0011942	0.0495689	0.14012539999999998	0.5906934	0.750274	0.3744786	0.6494466999999999	0.5320219	0.2295617	0.6710313	0.5530292	0.2829428	0.0313611	0.1975162	0.1571505	0.7651398	0.6725462	0.0	0.1074309	0.0618758	0.7173189999999999	0.045478500000000005	0.6812805000000001	0.7154736	0.5687476	0.5716002	0.6765149	0.3811195	0.2843802	0.381652	0.1329378	0.6243888000000001	0.6296163	0.4160268	0.3295695	0.4299548	0.389327	0.2783114	0.3019723	0.2180464	0.4375241	0.2277301	0.6428034	0.6746877	0.6844554	0.645158	0.4624919	0.2603342	0.265039	0.0459968	0.726553	0.5956888000000001	0.8059298	0.6916224	0.6447948	0.5435515000000001	0.0249658	0.4954005	0.1709609	0.18397020000000006	0.0420575	0.4843038	0.1576688	0.8070194	0.1337558	0.6827357	0.208552	0.1262026	0.11169389999999997	0.8738879	0.6790378	0.6727034000000001	0.4465367	0.8162520000000001	0.4773464	0.6690746	0.6145494	0.2989712	0.7800383000000001	0.5973550999999999	0.6974097
37	0.13332660000000002	0.2420071	0.5254025	0.4319937	0.787266	0.0781586	0.6406598000000001	0.4947217	0.0194839	0.5317384	0.0246618	0.403693	0.0229135	0.0123531	0.0055954	0.07754739999999999	0.3444106	0.4907086	0.0415659	0.0013274	0.0547679	0.2199009	0.086641	0.1300425	0.1633164	0.9194429	0.4506884	0.357707	0.222659	0.5225552	0.2385758	0.0248492	0.1942161	0.13874170000000002	0.6885398	0.6493394	0.6457841	0.0	0.0623268	0.6540412	0.0244389	0.5585762	0.6188526999999999	0.5138645000000001	0.6253556	0.7697328	0.5959009	0.5385432	0.4538495	0.1155772	0.6589621	0.6626514	0.4291431	0.1755037	0.5190505999999999	0.2499123	0.3005376	0.321318	0.1122407	0.31291149999999995	0.025336	0.2484031	0.7133734	0.5056142	0.4956151	0.4679712	0.5190545999999999	0.5428751	0.4374412	0.0362399	0.1753503	0.0161181	0.0240866	0.0571185	0.3993616	0.6810941999999999	0.020579	0.1519828	0.2171014	0.0266754	0.4148767	0.0871668	0.5947557	0.1989925	0.6823989	0.11780999999999997	0.2114532	0.0955735	0.0378574	0.7172706999999999	0.6280264	0.3997308	0.7825397	0.4544422000000001	0.4356502	0.6898404	0.3002306	0.6752563	0.7103654	0.7990793
38	0.15392379999999994	0.2275429	0.7849603	0.3749454	0.7163251	0.0498347	0.8694069999999999	0.4063096	0.0092389	0.540185	0.0209895	0.4020283	0.038656	0.0153561	0.0055448	0.1268598	0.3848526	0.5688310999999999	0.0490553	0.0028929000000000003	0.07324019999999999	0.21652620000000006	0.0992396	0.1919009	0.1406757	0.8202594999999999	0.5178032	0.282465	0.175325	0.6271318	0.2320826	0.0200072	0.2487117	0.10684	0.6531878000000001	0.6767514	0.6338925	0.07596499999999999	0.0	0.6815665	0.0483214	0.7347823	0.8652673000000001	0.603108	0.6168228	0.7044901	0.6442483	0.5917388000000001	0.4456204000000001	0.2191063	0.7639909	0.7922431	0.4875654	0.2588259	0.4315028	0.458823	0.3074263	0.3105498	0.0701191	0.3391304	0.0204542	0.35722459999999995	0.8099970000000001	0.5333840999999999	0.6128418000000001	0.3766291	0.3541475	0.5306502	0.4467055	0.0238421	0.2286322	0.0253065	0.022378400000000003	0.08037760000000001	0.4168544	0.6944832	0.0054492	0.1083448	0.17143139999999998	0.0380612	0.3652430999999999	0.1956638	0.781628	0.1781353	0.6228259	0.1748927	0.1399032	0.0356904	0.0395538	0.7688468	0.8413094999999999	0.4445146	0.6931193	0.5020408	0.4494043	0.6704043000000001	0.3080252	0.5955014	0.6964048	0.6234538000000001
39	0.1582491	0.2000965	0.5961226	0.33100100000000005	0.7404751	0.0520433	0.7292041	0.450511	0.0223701	0.5505287	0.0192115	0.30163179999999995	0.033427099999999994	0.0348459	0.0103286	0.1183497	0.3454268	0.4609032	0.1034846	0.0037002	0.0337936	0.17624620000000002	0.14808310000000002	0.2242115	0.170712	0.694641	0.6117855999999999	0.3292707	0.2000821	0.4860108	0.2813157	0.0244846	0.2451455	0.1274915	0.8487393	0.7541095999999999	0.7664658000000001	0.1099941	0.0597309	0.0	0.6849533	0.6636898	0.6687010999999999	0.5612878000000001	0.6366005	0.6630805000000001	0.6933186	0.5730731	0.4827515000000001	0.1709881	0.6624992	0.6499944000000001	0.3887388	0.1861706	0.5836091999999999	0.313524	0.32827	0.3237138	0.07454	0.2948217	0.0070298	0.3038284	0.784241	0.5210568	0.581963	0.366032	0.3007962	0.4314276	0.4692034000000001	0.0207681	0.2096553	0.0193084	0.0515288	0.0659422	0.4360634	0.714759	0.0077316999999999985	0.13609649999999998	0.1529855	0.029266700000000007	0.3643469	0.0868228	0.6386596999999999	0.2552942	0.6083545	0.2040108	0.1710484	0.08470810000000001	0.0553015	0.6847281	0.7996264	0.4688598	0.9199449	0.34041059999999995	0.3891801	0.6819767	0.2653109	0.879806	0.453036	0.7115779999999999
